timestamp,normalized_rsi
1749513600000,0.4526
1749517200000,0.3727
1749520800000,0.3502
1749524400000,0.3474
1749528000000,0.3422
1749531600000,0.3478
1749535200000,0.3558
1749538800000,0.3989
1749542400000,0.2818
1749546000000,0.3372
1749549600000,0.3242
1749553200000,0.3373
1749556800000,0.3326
